"","X","id","itemname","itemtype","datecreated","datedumped","mealtype","actiontaken","actionreason","quantity","quantitytype","locationid"
"2395",2665,2665,"Green Beans and Tomatoes","Menu","2015-11-09 21:22:49","2015-11-09","","Discarded","Over Production",1.3,"Pound",9
"2396",2666,2666,"Chef's Choice Pasta du Jour","Menu","2015-11-09 21:25:24","2015-11-09","","Discarded","Over Production",3.7,"Pound",9
"2404",2674,2674,"Scrod w/ Roasted Tomato & Fennel","Menu","2015-11-10 00:14:36","2015-11-09","","Discarded","Over Production",30,"Portion",9
"2405",2675,2675,"Corn","Menu","2015-11-10 00:16:55","2015-11-09","","Discarded","Over Production",4.2,"Pound",9
"2406",2676,2676,"North Salad Bar Waste Module","Menu","2015-11-10 00:29:46","2015-11-09","","Discarded","Over Production",30.1,"Pound",9
"2407",2677,2677,"North Deli Bar Waste Module","Menu","2015-11-10 00:30:01","2015-11-09","","Discarded","Over Production",4.6,"Pound",9
"2408",2678,2678,"North Salad Dressing Waste Module","Menu","2015-11-10 00:30:13","2015-11-09","","Discarded","Over Production",2,"Pound",9
"2409",2679,2679,"Grilled Cheese","Menu","2015-11-10 00:30:28","2015-11-09","","Discarded","Over Production",6,"Portion",9
"2410",2680,2680,"Grilled Hot Dogs w/ Toasted Roll","Menu","2015-11-10 00:30:45","2015-11-09","","Discarded","Over Production",3,"Portion",9
"2411",2681,2681,"Grilled Chicken Cutlet","Menu","2015-11-10 00:30:58","2015-11-09","","Discarded","Over Production",4,"Portion",9
"2430",2702,2702,"Spinach Saute","Menu","2015-11-10 19:47:00","2015-11-10","","Discarded","Over Production",8,"Portion",9
"2431",2703,2703,"Greek Rice Pilaf","Menu","2015-11-10 19:47:30","2015-11-10","","Discarded","Over Production",7,"Pound",9
"2432",2704,2704,"Yankee Pot Roast","Menu","2015-11-10 19:56:10","2015-11-09","","Discarded","Over Production",4,"Pound",9
"2436",2708,2708,"Chicken Chablis","Menu","2015-11-11 00:06:46","2015-11-10","","Discarded","Over Production",2.3,"Pound",9
"2437",2709,2709,"Meat Sauce","Menu","2015-11-11 00:14:21","2015-11-10","","Discarded","Over Production",4,"Pound",9
"2438",2710,2710,"Marinara Sauce","Menu","2015-11-11 00:14:34","2015-11-10","","Discarded","Over Production",4.1,"Pound",9
"2440",2712,2712,"White Rice","Menu","2015-11-11 00:17:28","2015-11-10","","Discarded","Over Production",5.2,"Pound",9
"2442",2714,2714,"Sauteed Beef Tips","Menu","2015-11-11 00:19:01","2015-11-10","","Discarded","Over Production",2,"Pound",9
"2444",2716,2716,"Grilled Cheese","Menu","2015-11-11 00:26:45","2015-11-10","","Discarded","Over Production",1,"Each",9
"2445",2717,2717,"Grilled Chicken Cutlet","Menu","2015-11-11 00:26:55","2015-11-10","","Discarded","Over Production",9,"Portion",9
"2446",2718,2718,"Grilled Hot Dogs w/ Toasted Roll","Menu","2015-11-11 00:27:40","2015-11-10","","Discarded","Over Production",12,"Portion",9
"2447",2719,2719,"North Deli Bar Waste Module","Menu","2015-11-11 00:28:27","2015-11-10","","Discarded","Over Production",4.5,"Pound",9
"2448",2720,2720,"North Salad Bar Waste Module","Menu","2015-11-11 00:28:43","2015-11-10","","Discarded","Over Production",23.4,"Pound",9
"2449",2721,2721,"North Deli Bar Waste Module","Menu","2015-11-11 00:28:56","2015-11-10","","Discarded","Over Production",8.5,"Pound",9
"2473",2745,2745,"North Salad Bar Waste Module","Menu","2015-11-12 00:33:21","2015-11-11","","Discarded","Over Production",7.9,"Pound",9
"2474",2746,2746,"North Salad Dressing Waste Module","Menu","2015-11-12 00:34:30","2015-11-11","","Discarded","Over Production",2.5,"Pound",9
"2475",2747,2747,"North Deli Bar Waste Module","Menu","2015-11-12 00:34:55","2015-11-11","","Discarded","Over Production",4.7,"Pound",9
"2476",2748,2748,"Grilled Hot Dogs w/ Toasted Roll","Menu","2015-11-12 00:37:38","2015-11-11","","Discarded","Expired",5,"Each",9
"2477",2749,2749,"Hamburger No Bun","Menu","2015-11-12 00:38:12","2015-11-11","","Discarded","Expired",2,"Each",9
"2478",2750,2750,"Meat Sauce","Menu","2015-11-12 00:38:30","2015-11-11","","Discarded","Expired",0.2,"Pound",9
"2479",2751,2751,"Vegetable Lo Mein","Menu","2015-11-12 00:38:52","2015-11-11","","Discarded","Expired",0.5,"Pound",9
"2480",2752,2752,"Grilled Cheese","Menu","2015-11-12 00:39:07","2015-11-11","","Discarded","Expired",3,"Each",9
"2481",2753,2753,"Rice & Orzo Pilaf","Menu","2015-11-12 00:39:33","2015-11-11","","Discarded","Expired",3,"Pound",9
"2482",2754,2754,"Veggie Medley","Menu","2015-11-12 00:39:50","2015-11-11","","Discarded","Expired",2,"Pound",9
"2502",2774,2774,"Pumpkin Pancakes","Menu","2015-11-12 15:55:24","2015-11-12","","Discarded","Over Production",12,"Portion",9
"2503",2775,2775,"Bavarian Pretzel Rolls","Menu","2015-11-13 00:20:19","2015-11-12","","Discarded","Over Production",14,"Portion",9
"2504",2776,2776,"Chicken Fricassee w/ Dumplings","Menu","2015-11-13 00:21:21","2015-11-12","","Discarded","Over Production",7.9,"Pound",9
"2505",2777,2777,"Green Beans","Menu","2015-11-13 00:21:31","2015-11-12","","Discarded","Over Production",0.3,"Pound",9
"2506",2778,2778,"Marinara Sauce","Menu","2015-11-13 00:21:45","2015-11-12","","Discarded","Over Production",2.1,"Pound",9
"2507",2779,2779,"Meat Sauce","Menu","2015-11-13 00:22:04","2015-11-12","","Discarded","Over Production",2.3,"Pound",9
"2508",2780,2780,"Shrimp Jambalaya","Menu","2015-11-13 00:22:43","2015-11-12","","Discarded","Over Production",4.8,"Pound",9
"2509",2781,2781,"Chef's Choice Pasta du Jour","Menu","2015-11-13 00:23:01","2015-11-12","","Discarded","Over Production",2.8,"Pound",9
"2510",2782,2782,"Mashed Red Potatoes with Garlic","Menu","2015-11-13 00:23:30","2015-11-12","","Discarded","Over Production",3.2,"Pound",9
"2511",2783,2783,"Cheese Pizza","Menu","2015-11-13 00:24:17","2015-11-12","","Discarded","Over Production",16,"Each",9
"2513",2785,2785,"North Salad Bar Waste Module","Menu","2015-11-13 00:24:38","2015-11-12","","Discarded","Over Production",19.8,"Pound",9
"2514",2786,2786,"North Salad Dressing Waste Module","Menu","2015-11-13 00:25:40","2015-11-12","","Discarded","Over Production",11.4,"Pound",9
"2515",2787,2787,"Grilled Chicken Cutlet","Menu","2015-11-13 00:25:52","2015-11-12","","Discarded","Over Production",10,"Portion",9
"2516",2788,2788,"Grilled Hot Dogs w/ Toasted Roll","Menu","2015-11-13 00:26:14","2015-11-12","","Discarded","Over Production",12,"Portion",9
"2518",2790,2790,"Grilled Tuna Melt","Menu","2015-11-13 00:27:03","2015-11-12","","Discarded","Over Production",5,"Portion",9
"2519",2791,2791,"Grilled Cheese","Menu","2015-11-13 00:27:25","2015-11-12","","Discarded","Over Production",8,"Portion",9
"2521",2794,2794,"Strawberry Pancakes","Menu","2015-11-13 15:47:06","2015-11-13","","Discarded","Over Production",1,"Portion",9
"2522",2795,2795,"Breakfast Potatoes","Menu","2015-11-13 15:47:49","2015-11-13","","Discarded","Over Production",2,"Pound",9
"2523",2797,2797,"Cream of Wheat","Menu","2015-11-13 15:55:48","2015-11-13","","Discarded","Over Production",10,"Pound",9
"2528",2802,2802,"Cross Trax French Fries","Menu","2015-11-14 00:15:15","2015-11-13","","Discarded","Over Production",1.5,"Pound",9
"2529",2803,2803,"Grilled Chicken Cutlet","Menu","2015-11-14 00:15:30","2015-11-13","","Discarded","Over Production",7,"Each",9
"2530",2804,2804,"Grilled Cheese","Menu","2015-11-14 00:15:43","2015-11-13","","Discarded","Over Production",2,"Each",9
"2531",2805,2805,"Grilled Hot Dogs w/ Toasted Roll","Menu","2015-11-14 00:15:52","2015-11-13","","Discarded","Over Production",5,"Each",9
"2532",2806,2806,"Grilled Chicken Cutlet","Menu","2015-11-14 00:16:09","2015-11-13","","Discarded","Over Production",7,"Each",9
"2533",2807,2807,"Seasoned Scrod","Menu","2015-11-14 00:22:36","2015-11-13","","Discarded","Over Production",4,"Portion",9
"2534",2808,2808,"Chef's Choice Pasta du Jour","Menu","2015-11-14 00:23:11","2015-11-13","","Discarded","Over Production",1.5,"Pound",9
"2535",2809,2809,"Vegan Dragon Rice","Menu","2015-11-14 00:24:23","2015-11-13","","Discarded","Over Production",4,"Pound",9
"2536",2810,2810,"Butter Milk Biscuit","Menu","2015-11-14 00:25:06","2015-11-13","","Discarded","Spoilage",36,"Portion",9
"2537",2811,2811,"North Salad Dressing Waste Module","Menu","2015-11-14 00:25:25","2015-11-13","","Discarded","Over Production",4.6,"Pound",9
"2545",2819,2819,"North Deli Bar Waste Module","Menu","2015-11-15 00:34:41","2015-11-14","","Discarded","Over Production",7,"Pound",9
"2546",2820,2820,"North Salad Bar Waste Module","Menu","2015-11-15 00:34:55","2015-11-14","","Discarded","Over Production",14,"Pound",9
"2547",2821,2821,"North Salad Dressing Waste Module","Menu","2015-11-15 00:35:18","2015-11-14","","Discarded","Over Production",13,"Pound",9
"2548",2822,2822,"Basmati Rice","Menu","2015-11-15 00:35:37","2015-11-14","","Discarded","Over Production",11,"Pound",9
"2549",2823,2823,"Meat Sauce","Menu","2015-11-15 00:36:10","2015-11-14","","Discarded","Over Production",9,"Pound",9
"2550",2824,2824,"Meat Sauce","Menu","2015-11-15 00:36:18","2015-11-14","","Discarded","Over Production",9,"Pound",9
"2551",2825,2825,"Marinara Sauce","Menu","2015-11-15 00:36:41","2015-11-14","","Discarded","Over Production",9,"Pound",9
"2552",2826,2826,"Pork Milanese","Menu","2015-11-15 00:37:07","2015-11-14","","Discarded","Over Production",5,"Pound",9
"2553",2827,2827,"Vegan Chicken Diced","Menu","2015-11-15 00:37:24","2015-11-14","","Discarded","Over Production",3,"Pound",9
"2554",2828,2828,"Puerto Rican Rice & Beans","Menu","2015-11-15 00:37:44","2015-11-14","","Discarded","Over Production",12,"Pound",9
"2562",2836,2836,"North Salad Bar Waste Module","Menu","2015-11-16 00:33:02","2015-11-15","","Discarded","Over Production",6.7,"Pound",9
"2563",2837,2837,"North Salad Dressing Waste Module","Menu","2015-11-16 00:33:18","2015-11-15","","Discarded","Over Production",4,"Pound",9
"2564",2838,2838,"Corn","Menu","2015-11-16 00:35:24","2015-11-15","","Discarded","Expired",7.8,"Pound",9
"2565",2839,2839,"Grilled Cheese","Menu","2015-11-16 00:35:45","2015-11-15","","Discarded","Expired",3,"Each",9
"2566",2840,2840,"Hamburger No Bun","Menu","2015-11-16 00:35:57","2015-11-15","","Discarded","Expired",5,"Each",9
"2567",2841,2841,"Marinara Sauce","Menu","2015-11-16 00:36:12","2015-11-15","","Discarded","Expired",0.5,"Pound",9
"2568",2842,2842,"Straight Cut French Fries","Menu","2015-11-16 00:36:36","2015-11-15","","Discarded","Expired",2,"Pound",9
"2569",2843,2843,"Eggplant Parmesan","Menu","2015-11-16 00:37:03","2015-11-15","","Discarded","Expired",1.4,"Pound",9
"2570",2844,2844,"Gingered Sweet Potatoes","Menu","2015-11-16 00:37:21","2015-11-15","","Discarded","Expired",6.8,"Pound",9
"2571",2845,2845,"Grilled Hot Dogs w/ Toasted Roll","Menu","2015-11-16 00:37:31","2015-11-15","","Discarded","Expired",5,"Each",9
"2572",2846,2846,"Meat Sauce","Menu","2015-11-16 00:37:50","2015-11-15","","Discarded","Expired",4.8,"Pound",9
"2573",2847,2847,"Baked Potatoes","Menu","2015-11-16 00:39:04","2015-11-15","","Discarded","Expired",10,"Each",9
"2581",2855,2855,"Omelet Bar","Menu","2015-11-16 16:03:08","2015-11-16","","Discarded","Quality",8,"Each",9
"2582",2856,2856,"French Toast Stix","Menu","2015-11-16 16:04:22","2015-11-16","","Discarded","Quality",10,"Portion",9
"2588",2863,2863,"Basmati Rice","Menu","2015-11-17 00:40:51","2015-11-16","","Discarded","Expired",11.2,"Pound",9
"2589",2864,2864,"Crispy Scrod","Menu","2015-11-17 00:42:16","2015-11-16","","Discarded","Expired",9,"Each",9
"2590",2865,2865,"Green Beans w/ Garlic","Menu","2015-11-17 00:42:51","2015-11-16","","Discarded","Spoilage",5.1,"Pound",9
"2591",2866,2866,"Grilled Cheese","Menu","2015-11-17 00:43:13","2015-11-16","","Discarded","Expired",9,"Each",9
"2592",2867,2867,"Hamburger No Bun","Menu","2015-11-17 00:43:38","2015-11-16","","Discarded","Expired",13,"Each",9
"2593",2868,2868,"Marinara Sauce","Menu","2015-11-17 00:44:32","2015-11-16","","Discarded","Expired",4,"Pound",9
"2594",2869,2869,"Marinara Sauce","Menu","2015-11-17 00:44:51","2015-11-16","","Discarded","Expired",0.5,"Pound",9
"2595",2870,2870,"Three Cheese Enchiladas","Menu","2015-11-17 00:45:24","2015-11-16","","Discarded","Expired",2,"Each",9
"2596",2871,2871,"Chef's Choice Pasta du Jour","Menu","2015-11-17 00:45:46","2015-11-16","","Discarded","Expired",1.8,"Pound",9
"2597",2872,2872,"Pork Stew with Fennel & Butternut","Menu","2015-11-17 00:46:03","2015-11-16","","Discarded","Expired",4,"Pound",9
"2598",2873,2873,"North Deli Bar Waste Module","Menu","2015-11-17 00:47:00","2015-11-16","","Discarded","Expired",14.8,"Pound",9
"2599",2874,2874,"Cavatappi with Vegetables","Menu","2015-11-17 13:19:30","2015-11-16","","Discarded","Over Production",21,"Pound",9
"2600",2876,2876,"White Rice","Menu","2015-11-17 13:21:11","2015-11-16","","Discarded","Over Production",8,"Pound",9
"2601",2877,2877,"Green Fiesta Rice","Menu","2015-11-17 13:21:46","2015-11-16","","Discarded","Over Production",6.2,"Pound",9
"2602",2878,2878,"Waffles","Menu","2015-11-17 16:16:18","2015-11-17","","Discarded","Quality",21,"Each",9
"2616",2892,2892,"Red Velvet Cake","Menu","2015-11-17 23:45:38","2015-11-17","","Discarded","Over Production",0.1,"Portion",9
"2633",2909,2909,"Buttermilk Pancakes","Menu","2015-11-18 16:06:07","2015-11-17","","Discarded","Over Production",24,"Each",9
"2634",2910,2910,"Waffles","Menu","2015-11-18 16:06:50","2015-11-17","","Discarded","Over Production",18,"Each",9
"2635",2911,2911,"Chef's Choice Pasta du Jour","Menu","2015-11-18 16:32:13","2015-11-17","","Discarded","Over Production",4,"Pound",9
"2636",2912,2912,"White Rice","Menu","2015-11-18 16:32:54","2015-11-17","","Discarded","Over Production",4,"Pound",9
"2637",2913,2913,"Salmon with Leeks and Red Pepper","Menu","2015-11-18 16:33:29","2015-11-17","","Discarded","Over Production",15,"Each",9
"2638",2914,2914,"Marinara Sauce","Menu","2015-11-18 16:33:45","2015-11-17","","Discarded","Over Production",4,"Pound",9
"2639",2916,2916,"Vegetarian Beef Quesadilla","Menu","2015-11-18 21:17:32","2015-11-18","","Discarded","Over Production",47,"Portion",9
"2640",2917,2917,"Onion Rolls","Menu","2015-11-18 21:21:20","2015-11-17","","Discarded","Over Production",8,"Each",9
"2646",2924,2924,"Chef's Choice Pasta du Jour","Menu","2015-11-19 00:20:56","2015-11-18","","Discarded","Over Production",18,"Pound",9
"2647",2925,2925,"Parslied Carrots","Menu","2015-11-19 00:22:13","2015-11-18","","Discarded","Over Production",3.6,"Pound",9
"2648",2926,2926,"Basmati Rice Pilaf","Menu","2015-11-19 00:22:54","2015-11-18","","Discarded","Over Production",10.2,"Pound",9
"2649",2927,2927,"Macaroni & Cheese","Menu","2015-11-19 00:23:25","2015-11-18","","Discarded","Over Production",9.6,"Pound",9
"2650",2928,2928,"Grilled Chicken w/ Chimichurri Sauce","Menu","2015-11-19 00:24:02","2015-11-18","","Discarded","Over Production",0.6,"Pound",9
"2651",2929,2929,"BBQ Kansas City Pork Spare Ribs","Menu","2015-11-19 00:25:25","2015-11-18","","Discarded","Over Production",1.4,"Pound",9
"2652",2930,2930,"Meat Sauce","Menu","2015-11-19 00:26:14","2015-11-18","","Discarded","Over Production",4.6,"Pound",9
"2653",2931,2931,"Marinara Sauce","Menu","2015-11-19 00:27:05","2015-11-18","","Discarded","Over Production",0.5,"Pound",9
"2654",2932,2932,"Cornbread","Menu","2015-11-19 00:28:38","2015-11-18","","Discarded","Over Production",7,"Pound",9
"2655",2933,2933,"Grilled Cheese","Menu","2015-11-19 00:31:05","2015-11-18","","Discarded","Expired",8,"Each",9
"2656",2934,2934,"Hamburger No Bun","Menu","2015-11-19 00:31:16","2015-11-18","","Discarded","Expired",7,"Each",9
"2657",2935,2935,"Cranberry Turkey Panini","Menu","2015-11-19 00:31:34","2015-11-18","","Discarded","Expired",6,"Each",9
"2658",2936,2936,"North Salad Dressing Waste Module","Menu","2015-11-19 00:32:35","2015-11-18","","Discarded","Over Production",5.4,"Pound",9
"2659",2937,2937,"North Deli Bar Waste Module","Menu","2015-11-19 00:33:03","2015-11-18","","Discarded","Over Production",7.3,"Pound",9
"2660",2938,2938,"North Salad Bar Waste Module","Menu","2015-11-19 00:33:20","2015-11-18","","Discarded","Over Production",33.8,"Pound",9
"2672",2950,2950,"Breakfast Potatoes","Menu","2015-11-19 16:05:11","2015-11-19","","Discarded","Over Production",22,"Pound",9
"2673",2951,2951,"French Toast","Menu","2015-11-19 16:05:31","2015-11-19","","Discarded","Over Production",12,"Portion",9
"2701",2979,2979,"Grilled Cheese","Menu","2015-11-30 00:05:32","2015-11-29","","Discarded","Over Production",4,"Each",9
"2702",2980,2980,"Grilled Hot Dogs w/ Toasted Roll","Menu","2015-11-30 00:05:44","2015-11-29","","Discarded","Over Production",8,"Each",9
"2703",2981,2981,"Hamburger No Bun","Menu","2015-11-30 00:05:58","2015-11-29","","Discarded","Over Production",1,"Each",9
"2704",2982,2982,"Grilled Chicken Cutlet","Menu","2015-11-30 00:06:10","2015-11-29","","Discarded","Over Production",8,"Each",9
"2720",2999,2999,"Hamburger No Bun","Menu","2015-12-01 00:06:57","2015-11-30","","Discarded","Over Production",4,"Each",9
"2721",3000,3000,"Grilled Cheese","Menu","2015-12-01 00:07:13","2015-11-30","","Discarded","Over Production",2,"Each",9
"2729",3008,3008,"Grilled Caesar Chicken","Menu","2015-12-01 00:36:24","2015-11-30","","Discarded","Over Production",11,"Portion",9
"2730",3009,3009,"Marinara Sauce","Menu","2015-12-01 00:36:56","2015-11-30","","Discarded","Over Production",2.3,"Pound",9
"2731",3010,3010,"Basmati Rice","Menu","2015-12-01 00:37:13","2015-11-30","","Discarded","Over Production",6.9,"Pound",9
"2732",3011,3011,"Chef's Choice Pasta du Jour","Menu","2015-12-01 00:37:46","2015-11-30","","Discarded","Over Production",3,"Pound",9
"2733",3012,3012,"North Salad Bar Waste Module","Menu","2015-12-01 00:38:04","2015-11-30","","Discarded","Over Production",10.6,"Pound",9
"2734",3013,3013,"North Salad Dressing Waste Module","Menu","2015-12-01 00:38:15","2015-11-30","","Discarded","Over Production",2.8,"Pound",9
"2735",3014,3014,"North Deli Bar Waste Module","Menu","2015-12-01 00:39:44","2015-11-30","","Discarded","Over Production",1.2,"Pound",9
"2751",3030,3030,"North Deli Bar Waste Module","Menu","2015-12-02 00:27:48","2015-12-01","","Discarded","Over Production",2.6,"Pound",9
"2752",3031,3031,"North Salad Bar Waste Module","Menu","2015-12-02 00:28:10","2015-12-01","","Discarded","Over Production",13.4,"Pound",9
"2753",3032,3032,"North Salad Dressing Waste Module","Menu","2015-12-02 00:28:26","2015-12-01","","Discarded","Over Production",14.4,"Pound",9
"2754",3033,3033,"Sauteed Kale","Menu","2015-12-02 00:30:09","2015-12-01","","Discarded","Over Production",0.4,"Pound",9
"2755",3034,3034,"Santa Fe Chicken with Corn Salsa","Menu","2015-12-02 00:30:25","2015-12-01","","Discarded","Over Production",12,"Portion",9
"2756",3035,3035,"Marinara Sauce","Menu","2015-12-02 00:30:39","2015-12-01","","Discarded","Over Production",1,"Pound",9
"2757",3036,3036,"Meat Sauce","Menu","2015-12-02 00:30:56","2015-12-01","","Discarded","Over Production",2.4,"Pound",9
