,Pan_ID,PLU,0
3063,207.0,46000055935,3
3064,207.0,46000057614,1
3065,207.0,46000059669,1
3066,207.0,46000060242,1
3067,208.0,26740400000,2
3068,208.0,28452000000,1
3069,208.0,46000007332,1
3070,208.0,46000007333,1
3071,208.0,46000008487,1
3072,208.0,46000024073,1
3073,208.0,46000024765,1
3074,208.0,46000026514,1
3075,208.0,46000027169,1
3076,208.0,46000055715,1
3077,208.0,46000055766,1
3078,208.0,46000055775,1
3079,208.0,46000055843,4
3080,208.0,46000055863,8
3081,208.0,46000055880,1
3082,208.0,46000055934,4
3083,208.0,46000055935,4
3084,208.0,46000059669,1
3085,208.0,46000060242,1
3086,208.0,46000063949,1
3087,208.0,46000064478,1
3088,208.0,46000064579,1
3089,208.0,46000064581,1
3090,208.0,46000064656,1
3091,208.0,46000064783,1
3092,209.0,26104100000,1
3093,209.0,26139600000,5
3094,209.0,26278000000,2
3095,209.0,26740400000,1
3096,209.0,27074300000,3
3097,209.0,27720900000,1
3098,209.0,28796400000,1
3099,209.0,28887900000,1
3100,209.0,46000003328,2
3101,209.0,46000007332,2
3102,209.0,46000007333,2
3103,209.0,46000008487,2
3104,209.0,46000010080,1
3105,209.0,46000010703,1
3106,209.0,46000011087,3
3107,209.0,46000011089,1
3108,209.0,46000011157,3
3109,209.0,46000011734,1
3110,209.0,46000024073,1
3111,209.0,46000024765,1
3112,209.0,46000026514,1
3113,209.0,46000026516,1
3114,209.0,46000027163,1
3115,209.0,46000027169,1
3116,209.0,46000029060,2
3117,209.0,46000055728,1
3118,209.0,46000055742,1
3119,209.0,46000055766,1
3120,209.0,46000055843,6
3121,209.0,46000055848,2
3122,209.0,46000055863,2
3123,209.0,46000055871,3
3124,209.0,46000055880,1
3125,209.0,46000055893,1
3126,209.0,46000059425,1
3127,209.0,46000060242,3
3128,209.0,46000060601,1
3129,209.0,46000064170,1
3130,209.0,46000064579,1
3131,209.0,46000064581,2
3132,209.0,46000064656,1
3133,209.0,46000064783,3
3134,210.0,27720900000,1
3135,210.0,28796400000,2
3136,210.0,46000007332,1
3137,210.0,46000011089,1
3138,210.0,46000011734,1
3139,210.0,46000024073,1
3140,210.0,46000026514,1
3141,210.0,46000027163,2
3142,210.0,46000055711,1
3143,210.0,46000055715,1
3144,210.0,46000055742,1
3145,210.0,46000055768,1
3146,210.0,46000055773,1
3147,210.0,46000055843,1
3148,210.0,46000055848,1
3149,210.0,46000055863,1
3150,215.0,26740400000,1
3151,215.0,29952300000,6
3152,215.0,46000006965,2
3153,215.0,46000007116,3
3154,215.0,46000007288,7
3155,215.0,46000007335,1
3156,215.0,46000011734,9
3157,215.0,46000012696,7
3158,215.0,46000015892,6
3159,215.0,46000021383,1
3160,215.0,46000021384,2
3161,215.0,46000021385,3
3162,215.0,46000024761,2
3163,215.0,46000055728,1
3164,215.0,46000055742,1
3165,215.0,46000055768,5
3166,215.0,46000055794,1
3167,215.0,46000055820,2
3168,215.0,46000055827,5
3169,215.0,46000055836,5
3170,215.0,46000055854,7
3171,215.0,46000055877,1
3172,215.0,46000055903,6
3173,215.0,46000055930,1
3174,215.0,46000055935,1
3175,215.0,46000055938,7
3176,215.0,46000055943,6
3177,215.0,46000060630,1
3178,215.0,46000062848,2
3179,215.0,46000064395,1
3180,215.0,46000064903,7
3181,215.0,48000009810,2
3182,215.0,48000037963,1
